,area_type,availability,size,total_sqft,bath,balcony,price,Electronic City,Hebbal,Kanakpura Road,Marathahalli,Raja Rajeshwari Nagar,Sarjapur  Road,Thanisandra,Uttarahalli,Whitefield,Yelahanka
11614,1,0,3,1513.0,3.0,1.0,103.0,0,0,0,0,0,0,0,0,0,0
11616,1,1,2,1246.0,2.0,1.0,67.5,0,0,0,0,0,0,0,0,0,0
11617,1,1,1,705.0,1.0,1.0,65.0,0,0,0,0,0,0,0,0,0,0
11618,1,1,2,1220.0,2.0,2.0,62.0,0,0,0,0,0,0,0,0,0,0
11619,1,1,3,1800.0,2.0,1.0,45.0,0,0,0,0,0,0,0,0,0,0
11620,1,1,3,1400.0,3.0,2.0,75.0,0,0,0,0,0,0,0,0,0,0
11621,1,1,2,1245.0,2.0,2.0,80.0,0,0,0,0,0,0,0,0,0,0
11622,1,1,3,1495.0,2.0,1.0,63.0,0,0,0,0,0,0,0,0,0,0
11623,3,1,3,2000.0,2.0,2.0,275.0,0,0,0,0,0,0,0,0,0,0
11624,2,1,2,996.0,2.0,2.0,36.5,0,0,0,0,0,0,0,0,0,0
11625,2,1,2,1000.0,2.0,1.0,44.0,0,0,0,0,0,0,0,0,0,0
11626,2,1,2,1250.0,2.0,3.0,75.0,0,0,0,0,0,0,0,0,0,0
11627,1,0,2,975.0,2.0,1.0,24.86,0,0,0,0,0,0,0,0,0,0
11628,1,1,3,1261.0,2.0,1.0,80.0,0,0,0,0,0,0,1,0,0,0
11629,2,1,2,1080.0,2.0,2.0,46.0,0,0,0,0,0,0,0,0,0,0
11630,1,1,2,1230.0,2.0,1.0,50.0,0,0,0,0,0,0,0,0,0,0
11631,1,0,2,982.0,2.0,2.0,25.53,0,0,0,0,0,0,0,0,0,0
11632,1,0,3,1260.0,3.0,1.0,49.36,0,0,0,0,0,0,0,0,0,0
11633,1,1,3,1590.0,2.0,2.0,135.0,0,0,0,0,0,0,0,0,0,0
11634,1,1,2,1220.0,2.0,2.0,39.0,0,0,0,0,0,0,0,0,0,0
11635,1,0,3,1320.0,2.0,1.0,38.12,0,0,0,0,0,0,0,0,0,0
11636,1,1,3,1750.0,3.0,2.0,105.0,0,0,0,0,0,0,0,0,0,0
11637,1,1,3,1436.0,2.0,3.0,62.15,0,0,0,0,0,0,0,0,1,0
11638,3,0,3,1200.0,2.0,0.0,66.0,0,0,0,0,0,0,0,0,0,0
11639,1,1,2,1500.0,2.0,2.0,140.0,0,0,0,0,0,0,0,0,0,0
11640,1,1,3,1560.0,3.0,2.0,90.0,0,0,0,0,0,0,0,0,0,0
11641,1,0,3,3758.0,3.0,1.0,300.0,0,0,0,0,0,0,0,0,1,0
11642,1,1,2,1275.0,2.0,2.0,59.0,0,0,0,0,0,0,0,0,0,0
11643,1,1,2,1040.0,2.0,2.0,36.4,0,0,0,0,0,0,0,0,0,0
11644,1,1,3,2400.0,3.0,2.0,115.0,0,0,0,0,0,0,0,0,0,0
11646,3,0,4,3150.0,5.0,1.0,212.0,0,0,0,0,0,0,0,0,0,0
11647,1,1,3,1960.0,3.0,2.0,165.0,0,0,0,0,0,0,0,0,0,0
11648,1,1,4,3200.0,5.0,3.0,309.0,0,0,0,0,0,0,0,0,0,0
11649,1,1,2,1195.0,2.0,2.0,100.0,0,0,0,0,0,0,0,0,0,0
11650,1,1,2,1195.0,2.0,0.0,53.105,0,0,0,0,0,0,0,0,0,1
11651,1,1,5,4500.0,5.0,2.0,145.0,0,0,0,0,0,0,0,0,0,0
11652,3,1,3,450.0,3.0,1.0,70.0,0,0,0,0,0,0,0,0,0,0
11653,3,0,4,4304.0,4.0,2.0,699.0,0,0,0,0,0,0,0,0,0,0
11654,1,0,1,648.0,1.0,1.0,40.0,0,0,0,0,0,0,0,0,0,0
11655,1,1,3,2100.0,3.0,2.0,130.0,0,0,0,0,0,1,0,0,0,0
11656,1,0,4,4209.0,4.0,2.0,602.0,0,0,0,0,0,0,0,0,0,0
11657,1,1,2,1027.0,2.0,1.0,44.0,0,0,0,0,0,0,0,0,0,0
11658,3,1,4,1575.0,4.0,3.0,250.0,0,0,0,0,0,0,0,0,1,0
11659,1,0,3,1365.0,3.0,1.0,52.82,0,0,0,0,0,0,0,0,0,0
11660,1,1,1,650.0,1.0,1.0,18.0,0,0,0,0,0,0,0,0,0,0
11661,3,0,3,1200.0,2.0,1.0,52.0,0,0,0,0,0,0,0,0,0,0
11662,1,1,2,1100.0,2.0,3.0,90.0,0,0,0,0,0,0,0,0,0,0
11663,2,1,3,1075.0,2.0,1.0,57.0,0,0,0,0,0,0,0,0,0,0
11664,1,1,2,1100.0,2.0,1.0,63.0,0,0,0,0,0,0,0,0,0,0
11665,1,1,3,1320.0,2.0,1.0,58.0,0,0,0,0,0,0,0,0,0,0
11666,1,1,3,1500.0,3.0,2.0,65.0,0,0,0,0,0,0,0,0,0,0
11667,3,1,4,1200.0,5.0,1.0,150.0,0,0,0,0,0,0,0,0,0,0
11668,3,1,4,1125.0,3.0,2.0,126.0,0,0,0,0,0,0,0,0,0,0
11669,1,1,2,1246.0,2.0,1.0,67.5,0,0,0,0,0,0,0,0,0,0
11670,1,0,3,1718.0,3.0,2.0,90.2,0,0,0,0,0,0,0,0,0,0
11671,1,1,3,1075.0,2.0,1.0,32.0,0,0,0,0,0,0,0,0,0,0
11672,1,0,3,1480.0,3.0,1.0,75.48,0,0,0,0,0,0,0,0,0,0
11673,1,1,1,500.0,1.0,1.0,13.0,0,0,0,0,0,0,0,0,0,0
11674,3,1,5,2400.0,4.0,1.0,325.0,0,0,0,0,0,0,0,0,0,0
11675,3,0,4,1200.0,4.0,2.0,125.0,0,0,0,0,0,0,0,0,0,0
11676,1,1,2,1041.0,2.0,1.0,36.44,0,0,1,0,0,0,0,0,0,0
11677,1,1,2,1128.0,2.0,2.0,48.4,0,0,0,0,0,0,0,0,0,0
11678,1,1,3,1685.0,3.0,1.0,90.0,0,0,0,0,0,0,0,0,0,0
11679,1,1,2,1180.0,2.0,2.0,65.0,0,0,0,0,0,0,0,0,0,0
11680,2,1,2,1200.0,2.0,1.0,60.0,0,0,0,0,0,0,0,0,0,0
11681,1,0,3,1250.0,3.0,2.0,39.5,0,0,0,0,0,0,0,0,0,0
11682,1,0,2,900.0,2.0,1.0,41.0,0,0,1,0,0,0,0,0,0,0
11683,2,1,2,1000.0,2.0,1.0,45.0,0,0,0,0,0,0,0,0,0,0
11684,2,1,2,600.0,2.0,2.0,80.0,0,0,0,0,0,0,0,0,0,0
11685,3,1,4,600.0,3.0,2.0,82.0,0,0,0,0,0,0,0,0,0,0
11686,1,1,2,1404.0,2.0,1.0,70.0,0,0,0,0,0,0,0,0,0,0
11687,1,1,3,1610.0,2.0,2.0,115.0,0,0,0,0,0,0,0,0,0,0
11688,1,0,2,1760.0,2.0,1.0,85.0,0,0,0,0,0,0,0,0,0,0
11689,1,1,2,975.0,2.0,1.0,55.0,0,0,0,0,0,0,0,0,0,0
11690,2,1,2,1190.0,2.0,2.0,42.0,0,0,0,0,0,0,0,0,0,0
11691,2,1,2,1110.0,2.0,1.0,46.0,0,0,0,0,0,0,0,0,0,0
11692,1,1,3,2415.0,3.0,2.0,399.0,0,0,0,0,0,0,0,0,0,0
11693,1,0,2,1235.0,2.0,2.0,44.5,0,0,0,0,0,0,0,0,0,0
11694,1,1,2,1275.0,2.0,3.0,55.0,0,0,0,0,0,0,0,0,0,0
11695,2,1,2,1115.0,2.0,1.0,115.0,0,0,0,0,0,0,0,0,0,0
11696,1,1,2,1197.0,2.0,1.0,76.0,0,0,0,0,0,0,0,0,0,0
11697,1,0,1,644.0,1.0,1.0,32.0,0,0,0,0,0,0,0,0,0,0
11698,1,1,2,1251.0,2.0,3.0,47.0,0,0,0,0,0,0,0,0,0,0
11699,1,0,2,1105.0,2.0,2.0,30.0,0,0,0,0,0,0,0,0,0,0
11700,1,0,2,1080.0,2.0,2.0,38.0,0,0,0,0,0,0,0,0,0,0
11701,1,1,4,2100.0,3.0,1.0,114.0,0,0,0,0,0,0,0,0,0,0
11702,3,1,4,1600.0,4.0,1.0,200.0,0,0,0,0,0,0,0,0,0,0
11703,1,1,3,1731.0,3.0,3.0,64.11,0,0,0,0,0,0,0,0,0,0
11704,1,1,2,1206.0,2.0,1.0,55.0,0,0,0,0,0,0,0,0,0,0
11705,1,1,3,1560.0,3.0,2.0,78.0,0,0,0,0,0,0,0,0,0,0
11706,1,1,1,750.0,1.0,2.0,47.0,0,0,0,0,0,0,0,0,0,0
11707,2,1,2,1035.0,2.0,2.0,90.0,0,0,0,0,0,0,0,0,0,0
11708,3,1,7,1200.0,6.0,2.0,150.0,0,0,0,0,0,0,0,0,0,0
11709,1,1,1,702.0,1.0,0.0,35.8,0,0,0,0,0,1,0,0,0,0
11710,3,1,3,1700.0,3.0,1.0,65.0,0,0,0,0,0,0,0,0,0,0
11711,1,1,2,1145.0,2.0,2.0,68.5,0,0,0,0,0,0,0,0,0,0
11712,1,1,3,1208.0,2.0,2.0,43.5,0,0,0,0,0,0,0,0,0,0
11713,1,1,3,1589.0,3.0,2.0,74.0,0,0,0,0,0,0,0,0,0,0
11714,2,1,2,560.0,2.0,1.0,22.0,0,0,0,0,0,0,0,0,0,0
11715,1,1,3,1426.0,2.0,2.0,61.5,0,0,0,0,0,0,0,0,0,0
11716,1,1,3,1885.0,3.0,2.0,135.0,0,0,0,0,0,0,0,0,0,0
11717,1,0,2,935.0,2.0,0.0,37.77,0,0,0,0,0,0,0,0,0,0
11718,1,0,2,1171.0,2.0,2.0,73.0,0,0,0,0,0,0,0,0,0,0
11719,1,1,2,1465.0,2.0,3.0,60.0,0,0,0,0,0,0,0,0,0,0
11720,1,1,3,1820.0,3.0,2.0,95.0,0,0,0,0,0,0,0,0,0,0
11721,1,1,3,1580.0,2.0,2.0,66.85,0,0,0,0,1,0,0,0,0,0
11722,1,1,3,1452.0,2.0,2.0,46.29,0,0,0,0,0,0,0,0,1,0
11723,1,1,3,1445.0,2.0,1.0,89.56,0,0,0,0,0,0,0,0,0,0
11724,1,1,2,1170.0,2.0,1.0,39.0,0,0,0,0,0,0,0,0,0,0
11725,1,1,2,1070.0,2.0,1.0,50.0,0,0,0,0,0,0,0,0,0,0
11726,1,0,3,1100.0,3.0,2.0,53.0,0,0,1,0,0,0,0,0,0,0
11727,1,0,2,1140.0,2.0,2.0,56.0,0,0,0,0,0,0,0,0,0,0
11728,2,1,3,2600.0,3.0,2.0,160.0,0,0,0,0,0,0,0,0,0,0
11729,1,1,3,1532.0,3.0,2.0,59.75,0,0,0,0,0,0,0,0,0,0
11730,1,1,2,1150.0,2.0,1.0,46.0,0,0,0,0,0,0,0,0,0,0
11731,1,1,2,1473.0,2.0,1.0,85.0,0,0,0,0,0,0,0,0,0,0
11732,1,1,3,1350.0,3.0,2.0,80.99,0,0,0,0,0,0,0,0,0,0
11733,1,1,4,4040.0,4.0,0.0,500.0,0,0,0,0,0,0,0,0,0,0
11734,1,0,3,1980.0,4.0,2.0,166.0,0,0,0,0,0,0,0,0,0,0
11735,1,0,3,1660.0,3.0,2.0,128.0,0,0,0,0,0,0,0,0,0,0
11736,3,1,7,2456.0,7.0,2.0,85.0,0,0,0,0,0,0,0,0,0,0
11737,1,1,2,650.0,2.0,2.0,45.0,0,0,0,0,0,0,0,0,0,0
11738,3,1,5,4000.0,5.0,2.0,425.0,0,0,0,0,0,0,0,0,0,0
11739,1,1,3,2475.0,4.0,3.0,340.0,0,0,0,0,0,0,0,0,0,0
11740,1,1,3,1495.0,3.0,2.0,90.0,0,0,0,0,0,0,0,0,0,0
11741,1,1,2,1080.0,2.0,1.0,48.0,0,0,0,0,0,0,0,0,0,0
11742,1,1,3,1521.0,2.0,2.0,57.5,1,0,0,0,0,0,0,0,0,0
11743,2,1,2,1053.0,2.0,0.0,51.0,0,0,0,0,0,0,0,0,0,0
11745,3,1,4,800.0,5.0,3.0,115.0,0,0,1,0,0,0,0,0,0,0
11746,1,1,2,1050.0,2.0,1.0,42.0,0,0,0,0,0,0,0,0,0,0
11747,1,1,3,1430.0,2.0,2.0,51.48,0,0,0,0,0,0,1,0,0,0
11748,2,1,3,2400.0,3.0,2.0,12.0,0,0,0,0,0,0,0,0,0,0
11749,1,0,3,1250.0,3.0,2.0,39.0,0,0,0,0,0,0,0,0,0,0
11750,3,1,4,1200.0,2.0,1.0,75.0,0,0,0,0,0,0,0,0,0,0
11751,2,1,1,840.0,1.0,1.0,150.0,0,0,0,0,0,0,0,0,0,0
11752,1,1,2,1000.0,2.0,2.0,39.5,0,0,0,0,0,0,0,1,0,0
11753,1,1,3,1630.0,3.0,3.0,68.0,0,0,0,0,0,0,0,0,0,0
11754,1,1,2,985.0,2.0,1.0,40.5,0,0,0,0,0,0,0,0,0,0
11755,1,1,2,1200.0,2.0,2.0,70.0,0,0,0,0,0,0,0,0,0,0
11756,2,1,3,1650.0,3.0,3.0,100.0,0,0,0,0,0,0,0,0,0,0
11757,1,1,3,1670.0,3.0,2.0,59.0,0,0,0,0,0,0,0,0,0,0
11758,1,1,5,1200.0,5.0,2.0,205.0,0,0,0,0,0,0,0,0,0,0
11759,3,0,4,1240.0,4.0,0.0,110.0,0,0,0,0,0,1,0,0,0,0
11760,2,1,2,1000.0,2.0,2.0,60.0,0,0,0,0,0,0,0,0,0,0
11761,1,1,2,830.0,2.0,2.0,26.0,0,0,0,0,0,0,0,0,0,0
11762,3,0,3,1200.0,3.0,1.0,56.1,0,0,0,0,0,0,0,0,0,0
11765,1,1,2,1140.0,2.0,2.0,43.0,0,0,0,0,0,0,0,0,0,0
11766,1,1,3,1635.0,3.0,3.0,85.0,0,0,0,0,0,0,0,0,0,0
11767,2,1,2,1120.0,2.0,1.0,70.0,0,0,0,0,0,0,0,0,0,0
11768,3,1,6,2750.0,6.0,3.0,200.0,0,0,0,0,0,0,0,0,0,0
11769,1,1,3,1760.0,3.0,2.0,185.0,0,0,0,0,0,0,0,0,0,0
11770,1,1,3,2137.0,3.0,2.0,110.0,0,0,0,0,0,0,0,0,0,0
11771,1,1,2,973.0,2.0,1.0,50.74,0,0,0,0,0,0,0,0,0,0
11772,1,0,3,1724.0,3.0,1.0,146.0,0,0,0,0,0,0,0,0,0,0
11773,1,1,2,1020.0,2.0,2.0,40.79,0,0,0,0,0,0,0,0,0,0
11774,3,1,4,1200.0,4.0,3.0,375.0,0,0,0,0,0,0,0,0,0,0
11775,1,1,1,750.0,1.0,1.0,35.0,1,0,0,0,0,0,0,0,0,0
11776,1,1,2,883.0,2.0,1.0,49.0,0,0,0,0,0,0,0,0,0,0
11777,2,1,2,660.0,2.0,0.0,76.0,0,0,0,0,0,0,0,0,0,0
11778,1,1,4,2787.0,5.0,2.0,220.0,0,0,0,0,0,0,0,0,0,0
11779,2,1,3,1470.0,2.0,3.0,60.0,0,0,0,0,0,0,0,0,0,0
11780,1,0,2,891.0,2.0,1.0,24.95,0,0,0,0,0,0,0,0,0,0
11781,2,1,2,1275.0,2.0,1.0,76.0,0,0,0,0,0,0,0,0,0,0
11782,1,1,3,1787.0,3.0,2.0,120.0,0,0,0,0,0,0,0,0,0,0
11783,2,1,5,1730.0,5.0,2.0,75.0,0,0,0,0,0,0,0,0,0,0
11784,1,1,2,1320.0,2.0,2.0,110.0,0,0,0,0,0,1,0,0,0,0
11785,1,0,3,1692.0,3.0,3.0,108.0,0,0,0,0,0,0,0,0,0,0
11786,1,1,3,1400.0,3.0,2.0,69.0,0,0,0,0,0,0,0,0,0,0
11787,1,1,2,1115.0,2.0,1.0,50.0,0,0,0,0,0,1,0,0,0,0
11788,1,1,2,1370.0,2.0,2.0,56.0,0,0,0,0,0,0,0,0,1,0
11789,1,0,3,1602.0,3.0,2.0,56.0,0,0,0,0,0,0,0,0,0,0
11790,2,0,1,793.0,1.0,1.0,40.0,0,0,0,0,0,0,0,0,0,0
11791,1,1,1,675.0,1.0,1.0,35.0,0,0,0,0,0,0,0,0,0,0
11792,2,1,4,3250.0,4.0,2.0,136.0,0,0,0,0,0,0,0,0,0,0
11793,1,1,2,1050.0,2.0,3.0,43.0,0,0,0,0,0,0,0,0,1,0
11794,2,1,2,1035.0,2.0,1.0,42.5,0,0,0,0,0,0,0,0,0,0
11795,1,0,3,1200.0,2.0,2.0,44.0,0,0,0,0,0,1,0,0,0,0
11796,1,1,3,1800.0,3.0,2.0,128.0,0,0,0,0,0,1,0,0,0,0
11797,2,1,3,1625.0,3.0,2.0,70.0,0,0,0,0,0,0,0,0,0,0
11798,1,0,2,1032.0,2.0,1.0,31.99,0,0,0,0,0,0,0,0,0,0
11799,1,0,3,1496.0,2.0,1.0,71.81,0,0,0,0,0,0,0,0,1,0
11800,1,0,2,1100.0,2.0,2.0,38.0,0,0,0,0,0,0,0,0,0,0
11801,2,1,3,1500.0,3.0,2.0,50.0,0,0,0,0,0,0,0,0,0,0
11802,2,0,2,1125.0,2.0,1.0,32.63,0,0,0,0,0,0,0,0,0,0
11803,1,1,3,1555.0,3.0,3.0,73.0,0,0,0,0,0,0,0,0,0,0
11804,1,1,2,1025.0,2.0,1.0,42.0,0,0,0,0,0,0,0,0,0,0
11805,1,0,3,1482.0,2.0,1.0,83.73,0,0,0,0,0,0,0,0,0,0
11806,1,1,3,1630.0,2.0,2.0,130.0,0,0,0,0,0,0,0,0,0,0
11807,1,1,2,900.0,2.0,1.0,44.5,0,0,0,0,0,0,0,0,0,0
11808,1,1,3,1355.0,2.0,3.0,75.0,0,0,0,0,0,0,0,0,0,1
11809,3,0,4,2360.0,4.0,2.0,601.0,0,0,0,0,0,0,0,0,0,0
11810,2,1,2,1200.0,2.0,2.0,45.0,0,0,0,0,0,0,0,0,0,0
11811,1,1,3,1563.0,3.0,2.0,63.0,0,0,0,0,0,0,0,0,0,0
11812,3,1,4,1344.0,4.0,1.0,84.0,0,0,0,0,0,0,0,0,0,0
11813,1,1,3,3000.0,3.0,2.0,400.0,0,0,0,0,0,0,0,0,0,0
11814,1,1,2,812.0,2.0,1.0,42.0,0,0,0,0,0,0,0,0,0,0
11815,2,0,2,1200.0,2.0,1.0,70.0,0,0,0,0,0,0,0,0,0,0
11816,1,1,4,3175.0,4.0,1.0,156.0,0,0,0,0,0,0,0,0,0,1
11817,1,1,2,1360.0,2.0,1.0,101.0,0,0,0,1,0,0,0,0,0,0
11818,1,1,3,1835.0,3.0,3.0,88.0,0,0,0,0,0,0,0,0,0,0
11819,2,1,3,1756.0,3.0,2.0,110.0,0,0,0,0,0,0,0,0,0,0
11820,1,1,3,1296.0,2.0,2.0,51.83,0,0,0,0,0,0,0,0,0,0
11821,1,1,2,1300.0,2.0,1.0,75.0,0,0,0,0,0,0,0,0,0,0
11822,1,1,2,1141.0,2.0,1.0,50.0,0,0,0,0,0,0,0,0,0,0
11823,1,1,3,1270.0,2.0,2.0,50.79,0,0,0,0,0,0,0,0,0,0
11824,2,1,2,1210.0,2.0,1.0,55.0,1,0,0,0,0,0,0,0,0,0
11825,1,1,2,1310.0,2.0,2.0,67.0,0,0,0,0,0,0,0,0,0,0
11826,3,1,5,1356.0,5.0,2.0,139.0,0,0,0,0,0,0,0,0,0,0
11827,1,0,3,1187.0,2.0,0.0,55.195,0,0,0,0,0,0,0,0,0,0
11828,1,1,3,1745.0,3.0,2.0,140.0,0,0,0,0,0,0,0,0,0,0
11829,3,0,5,1200.0,5.0,1.0,125.0,0,0,0,0,0,0,0,0,0,0
11830,1,1,2,1050.0,2.0,2.0,37.0,0,0,0,0,1,0,0,0,0,0
11831,3,1,4,2400.0,4.0,3.0,500.0,0,0,0,0,0,0,0,0,0,0
11832,1,0,2,1140.0,2.0,1.0,34.0,0,0,0,0,0,0,0,0,0,0
11833,1,1,2,1210.0,2.0,2.0,54.0,0,0,0,0,0,0,0,0,0,0
11834,1,0,3,2035.0,3.0,2.0,142.0,0,0,0,0,0,0,0,0,0,0
11835,1,1,1,633.0,1.0,1.0,17.09,0,0,0,0,0,0,0,0,0,0
11836,2,1,1,485.0,1.0,1.0,19.5,0,0,0,0,0,0,0,0,0,0
11837,1,1,2,1112.0,2.0,2.0,40.0,0,0,0,0,0,0,0,0,0,0
11838,3,1,2,1200.0,2.0,0.0,82.0,0,0,0,0,0,0,0,0,0,0
11839,1,1,3,2275.0,4.0,2.0,187.0,0,0,0,0,0,1,0,0,0,0
11840,1,1,3,1419.0,3.0,2.0,85.0,0,0,0,0,0,0,0,0,0,0
11841,1,0,2,1195.0,2.0,2.0,42.4,0,0,0,0,0,0,0,0,0,0
11842,2,1,3,2020.0,3.0,3.0,270.0,0,0,0,0,0,0,0,0,0,0
11843,1,1,2,1047.0,2.0,2.0,91.0,0,0,0,0,0,0,0,0,0,0
11844,1,1,3,1884.0,4.0,2.0,117.0,0,0,0,0,0,0,1,0,0,0
11845,3,1,3,1200.0,3.0,2.0,149.0,0,0,0,0,0,0,0,0,0,0
11846,1,1,2,905.0,2.0,1.0,58.0,0,0,0,0,0,0,0,0,0,0
11847,1,1,3,1500.0,2.0,1.0,108.0,0,0,0,0,0,0,0,0,0,0
11848,2,1,1,850.0,1.0,0.0,50.0,0,0,0,0,0,0,0,0,0,0
11849,2,0,2,1125.0,2.0,1.0,32.49,0,0,0,0,0,0,0,0,0,0
11850,2,1,2,1165.0,2.0,2.0,59.8,0,0,0,0,0,0,0,0,0,0
11851,2,1,2,933.0,2.0,0.0,55.0,0,0,0,0,0,0,0,0,0,0
11852,1,1,3,1305.0,2.0,1.0,77.0,0,0,0,0,0,0,0,0,0,0
11853,1,1,2,1125.0,2.0,1.0,65.0,0,0,0,0,0,0,0,0,0,0
11854,1,1,2,865.0,2.0,2.0,33.0,0,0,0,0,0,0,0,0,0,0
11855,1,1,3,1245.0,3.0,3.0,66.0,0,0,0,0,0,0,0,0,0,0
11856,1,1,2,8840.0,2.0,3.0,300.0,0,0,0,0,0,0,0,0,0,0
11857,1,1,3,1145.0,2.0,2.0,60.0,0,0,0,0,0,0,0,0,0,0
11858,2,1,3,2000.0,3.0,1.0,90.0,0,0,0,0,0,0,0,0,0,0
11859,1,0,1,625.0,1.0,1.0,43.68,0,0,0,0,0,0,0,0,0,0
11860,1,1,3,1724.0,3.0,2.0,128.0,0,0,0,0,0,0,0,0,0,0
11861,3,1,1,400.0,1.0,1.0,75.0,0,0,0,0,0,0,0,0,0,0
11862,1,1,3,1270.0,2.0,1.0,54.0,0,0,0,0,0,1,0,0,0,0
11863,1,0,3,1250.0,3.0,2.0,39.5,0,0,0,0,0,0,0,0,0,0
11864,1,0,3,1485.0,3.0,2.0,72.0,0,0,0,0,0,0,0,0,0,0
11865,1,1,2,823.0,2.0,1.0,80.0,0,0,0,0,0,0,0,0,0,0
11866,1,1,2,990.0,2.0,2.0,50.0,0,0,0,0,0,0,0,0,0,0
11867,3,1,3,1200.0,2.0,0.0,66.0,0,0,0,0,0,0,0,0,0,0
11868,1,0,2,1185.0,2.0,2.0,59.0,0,0,0,0,0,0,0,0,0,0
11869,1,1,2,1140.0,2.0,1.0,78.0,0,0,0,0,0,0,0,0,0,0
11870,1,1,3,1950.0,4.0,2.0,120.0,0,0,0,0,0,0,0,0,0,0
11871,1,1,3,1756.0,3.0,2.0,125.0,0,0,0,0,0,0,0,0,0,1
11872,2,1,4,2600.0,4.0,2.0,300.0,0,0,0,0,0,0,0,0,0,0
11873,1,0,1,520.0,1.0,1.0,14.04,0,0,0,0,0,0,0,0,0,0
11874,2,1,2,1025.0,2.0,1.0,48.0,0,0,0,0,0,0,0,0,0,0
11875,2,0,2,1216.0,2.0,1.0,72.0,0,0,0,0,0,0,0,0,1,0
11876,1,1,2,1026.0,2.0,2.0,60.8,0,0,0,0,0,1,0,0,0,0
11877,1,1,4,3335.0,4.0,3.0,300.0,0,0,0,0,0,1,0,0,0,0
11878,2,1,5,2700.0,4.0,2.0,125.0,0,0,0,0,0,0,0,0,0,0
11879,1,0,3,1411.0,2.0,2.0,60.0,0,0,0,0,0,0,0,0,0,0
11880,1,1,3,1320.0,2.0,1.0,39.6,0,0,1,0,0,0,0,0,0,0
11881,2,1,2,1320.0,2.0,0.0,50.0,0,0,0,0,0,0,0,0,0,0
11882,3,1,4,615.0,4.0,2.0,110.0,0,0,0,0,0,0,0,0,0,0
11883,1,1,3,1804.0,3.0,2.0,155.0,0,0,0,0,0,0,0,0,0,0
11884,1,1,2,1140.0,2.0,2.0,46.0,0,0,0,0,0,0,0,0,0,0
11885,3,0,4,1200.0,4.0,1.0,105.0,0,0,0,0,0,0,0,0,0,0
11886,1,1,4,2375.0,4.0,2.0,189.0,0,1,0,0,0,0,0,0,0,0
11887,3,1,3,1750.0,3.0,2.0,120.0,0,0,0,0,0,0,0,0,0,0
11888,3,1,9,960.0,5.0,2.0,130.0,0,0,0,0,0,0,0,0,0,0
11889,1,1,2,1152.0,2.0,2.0,55.0,0,0,0,0,0,0,0,0,0,0
11890,1,1,2,965.0,2.0,1.0,54.0,0,0,0,0,0,0,1,0,0,0
11891,1,1,3,1684.0,3.0,1.0,120.0,0,0,0,0,0,0,0,0,0,0
11892,1,1,3,1672.0,3.0,2.0,86.0,0,0,0,0,0,0,0,0,0,0
11893,1,1,2,1075.0,2.0,2.0,60.0,0,0,0,0,0,0,0,0,0,0
11895,1,1,3,1464.0,3.0,2.0,56.0,0,0,0,0,0,0,0,0,0,0
11896,1,0,2,1420.0,2.0,1.0,99.26,0,1,0,0,0,0,0,0,0,0
11897,1,1,2,750.0,2.0,0.0,40.0,0,0,0,0,0,0,0,0,0,0
11898,1,1,2,1169.0,2.0,2.0,64.08,0,0,0,0,0,0,0,0,0,0
11899,1,0,3,1290.0,2.0,1.0,62.0,0,0,0,0,0,0,0,0,0,0
11900,1,1,2,1160.0,2.0,2.0,40.6,0,0,0,0,0,0,0,0,0,0
11901,2,1,7,2800.0,5.0,3.0,95.0,0,0,0,0,0,0,0,0,0,0
11902,1,1,3,1500.0,3.0,2.0,70.0,0,0,0,0,0,0,0,0,0,0
11903,1,1,3,1850.0,3.0,1.0,180.0,0,0,0,0,0,0,0,0,0,0
11904,1,0,3,1300.0,3.0,2.0,46.0,0,0,0,0,0,0,0,0,0,0
11905,1,0,3,1310.0,2.0,1.0,37.84,0,0,0,0,0,0,0,0,0,0
11907,1,1,3,2150.0,3.0,0.0,170.0,0,0,0,0,0,0,0,0,0,0
11908,2,1,6,5100.0,5.0,3.0,300.0,0,0,0,0,0,0,0,0,0,0
11909,1,0,3,1300.0,2.0,3.0,69.0,0,0,1,0,0,0,0,0,0,0
11910,3,1,3,1875.0,2.0,1.0,110.0,0,0,0,0,0,0,0,0,0,0
11911,1,1,3,1260.0,2.0,1.0,82.0,0,0,0,0,0,0,0,0,0,0
11912,2,1,5,2500.0,4.0,3.0,100.0,0,0,0,0,0,0,0,0,0,0
11913,1,0,2,1241.0,2.0,1.0,64.0,0,0,0,0,0,0,0,0,0,0
11914,1,1,2,1025.0,2.0,2.0,45.5,0,0,0,0,0,1,0,0,0,0
11915,3,1,2,1500.0,1.0,0.0,218.0,0,0,0,0,0,0,0,0,0,0
11916,2,0,2,1070.0,2.0,1.0,60.0,1,0,0,0,0,0,0,0,0,0
11917,1,1,2,815.0,2.0,1.0,40.0,0,0,0,0,0,0,0,0,0,0
11918,2,1,3,2000.0,3.0,3.0,105.0,0,0,1,0,0,0,0,0,0,0
11919,1,1,2,1400.0,2.0,1.0,190.0,0,0,0,0,0,0,0,0,0,0
11920,3,1,4,1740.0,4.0,3.0,175.0,0,0,0,0,0,0,0,0,0,0
11921,1,1,4,5667.5,5.0,0.0,300.0,0,0,0,0,0,0,0,0,0,0
11922,2,0,2,1216.0,2.0,2.0,70.0,0,0,0,0,0,1,0,0,0,0
11923,1,1,3,2200.0,2.0,1.0,190.0,0,0,0,0,0,0,0,0,0,0
